origem_ponto,origem_lat,origem_long,destino_ponto,destino_lat,destino_long
"Estádio do Corinthians (NeoQuimica Arena), São Paulo, SP, Brasil",-23.5453084,-46.4791001,"Centro Cultural São Paulo, São Paulo, SP, Brasil",-23.5700325,-46.64023039547913
"Estádio do Corinthians (NeoQuimica Arena), São Paulo, SP, Brasil",-23.5453084,-46.4791001,"Universidade de São Paulo (USP, Portão 1), São Paulo, SP, Brasil",-23.56663,-46.7091
"Estádio do Corinthians (NeoQuimica Arena), São Paulo, SP, Brasil",-23.5453084,-46.4791001,"Igreja de São Bento, São Paulo, SP, Brasil",-23.5439504,-46.6366131
"Estádio do Corinthians (NeoQuimica Arena), São Paulo, SP, Brasil",-23.5453084,-46.4791001,"Praça Roosevelt, São Paulo, SP, Brasil",-23.54869465,-46.64678129316892
"Estádio do Corinthians (NeoQuimica Arena), São Paulo, SP, Brasil",-23.5453084,-46.4791001,"Rua Augusta, São Paulo, SP, Brasil",-23.559829,-46.6619973
"Estádio do Corinthians (NeoQuimica Arena), São Paulo, SP, Brasil",-23.5453084,-46.4791001,"Teatro Municipal de São Paulo, São Paulo, SP, Brasil",-23.54528045,-46.6386378327257
"Estádio do Corinthians (NeoQuimica Arena), São Paulo, SP, Brasil",-23.5453084,-46.4791001,"Edifício Itália, São Paulo, SP, Brasil",-23.54552955,-46.64357659411765
"Estádio do Corinthians (NeoQuimica Arena), São Paulo, SP, Brasil",-23.5453084,-46.4791001,"Biblioteca Mário de Andrade, São Paulo, SP, Brasil",-23.54738975,-46.64210482783021
"Estádio do Corinthians (NeoQuimica Arena), São Paulo, SP, Brasil",-23.5453084,-46.4791001,"Sambódromo do Anhembi, São Paulo, SP, Brasil",-23.5201591,-46.646941
"Estádio do Corinthians (NeoQuimica Arena), São Paulo, SP, Brasil",-23.5453084,-46.4791001,"Estação da Luz, São Paulo, SP, Brasil",-23.53512225,-46.63539301511077
"Estádio do Corinthians (NeoQuimica Arena), São Paulo, SP, Brasil",-23.5453084,-46.4791001,"Museu de Arte de São Paulo (MASP), São Paulo, SP, Brasil",-23.561409,-46.6607528
"Estádio do Corinthians (NeoQuimica Arena), São Paulo, SP, Brasil",-23.5453084,-46.4791001,"Centro Cultural Banco do Brasil, São Paulo, SP, Brasil",-23.5475552,-46.6346871
"Estádio do Corinthians (NeoQuimica Arena), São Paulo, SP, Brasil",-23.5453084,-46.4791001,"Parque da Independência, São Paulo, SP, Brasil",-23.58068085,-46.6093112
"Estádio do Corinthians (NeoQuimica Arena), São Paulo, SP, Brasil",-23.5453084,-46.4791001,"Praça da Sé, São Paulo, SP, Brasil",-23.5503898,-46.6330809
"Estádio do Corinthians (NeoQuimica Arena), São Paulo, SP, Brasil",-23.5453084,-46.4791001,"Conjunto Nacional, São Paulo, SP, Brasil",-23.55904075,-46.66023550128296
"Estádio do Corinthians (NeoQuimica Arena), São Paulo, SP, Brasil",-23.5453084,-46.4791001,"UPA - Vila Santa Catarina, São Paulo, SP, Brasil",-23.6567612,-46.6561865
"Estádio do Corinthians (NeoQuimica Arena), São Paulo, SP, Brasil",-23.5453084,-46.4791001,"Teatro J. Safra, São Paulo, SP, Brasil",-23.5163523,-46.6792215
"Estádio do Corinthians (NeoQuimica Arena), São Paulo, SP, Brasil",-23.5453084,-46.4791001,"Parque Ecológico do Tietê, São Paulo, SP, Brasil",-23.50206745,-46.53855120749404
"Estádio do Corinthians (NeoQuimica Arena), São Paulo, SP, Brasil",-23.5453084,-46.4791001,"Shopping Aricanduva, São Paulo, SP, Brasil",-23.565902,-46.50307491040508
"Estádio do Corinthians (NeoQuimica Arena), São Paulo, SP, Brasil",-23.5453084,-46.4791001,"Sesc Itaquera, São Paulo, SP, Brasil",-23.58095,-46.468638095570725
"Estádio do Corinthians (NeoQuimica Arena), São Paulo, SP, Brasil",-23.5453084,-46.4791001,"Parque do Carmo, São Paulo, SP, Brasil",-23.5787082,-46.458056
"Estádio do Corinthians (NeoQuimica Arena), São Paulo, SP, Brasil",-23.5453084,-46.4791001,"Shopping Metrô Itaquera, São Paulo, SP, Brasil",-23.54076145,-46.47049279786765
"Estádio do Corinthians (NeoQuimica Arena), São Paulo, SP, Brasil",-23.5453084,-46.4791001,"Centro de Exposições Imigrantes, São Paulo, SP, Brasil",-23.64396315,-46.629504947154565
"Estádio do Corinthians (NeoQuimica Arena), São Paulo, SP, Brasil",-23.5453084,-46.4791001,"Pico do Jaraguá, São Paulo, SP, Brasil",-23.458333,-46.765278
"Estádio do Corinthians (NeoQuimica Arena), São Paulo, SP, Brasil",-23.5453084,-46.4791001,"Avenida Paulista, São Paulo, SP, Brasil",-23.5558612,-46.6625362
"Estádio do Corinthians (NeoQuimica Arena), São Paulo, SP, Brasil",-23.5453084,-46.4791001,"Edifício Copan, São Paulo, SP, Brasil",-23.54659435,-46.64453306171171
"Estádio do Corinthians (NeoQuimica Arena), São Paulo, SP, Brasil",-23.5453084,-46.4791001,"Continental Shopping, São Paulo, SP, Brasil",-23.547523,-46.7621955
"Estádio do Corinthians (NeoQuimica Arena), São Paulo, SP, Brasil",-23.5453084,-46.4791001,"Rua Vinte e Cinco de Março, São Paulo, SP, Brasil",-23.5392837,-46.6320647
"Centro de Exposições Imigrantes, São Paulo, SP, Brasil",-23.64396315,-46.629504947154565,"Teatro Santander, São Paulo, SP, Brasil",-23.5928491,-46.6943788
"Centro de Exposições Imigrantes, São Paulo, SP, Brasil",-23.64396315,-46.629504947154565,"Liberdade, São Paulo, SP, Brasil",-23.5653114,-46.6426594
"Centro de Exposições Imigrantes, São Paulo, SP, Brasil",-23.64396315,-46.629504947154565,"Hospital São Luiz, São Paulo, SP, Brasil",-23.5921253,-46.6802154
"Centro de Exposições Imigrantes, São Paulo, SP, Brasil",-23.64396315,-46.629504947154565,"Shopping Jardins, São Paulo, SP, Brasil",-23.56470355,-46.66918029340085
"Centro de Exposições Imigrantes, São Paulo, SP, Brasil",-23.64396315,-46.629504947154565,"Avenida Brigadeiro Faria Lima, São Paulo, SP, Brasil",-23.567437,-46.6931773
"Centro de Exposições Imigrantes, São Paulo, SP, Brasil",-23.64396315,-46.629504947154565,"Parque do Ibirapuera, São Paulo, SP, Brasil",-23.58771265,-46.65852139371083
"Centro de Exposições Imigrantes, São Paulo, SP, Brasil",-23.64396315,-46.629504947154565,"Shopping Interlagos, São Paulo, SP, Brasil",-23.6717075,-46.6778286
"Centro de Exposições Imigrantes, São Paulo, SP, Brasil",-23.64396315,-46.629504947154565,"Hospital das Clínicas, São Paulo, SP, Brasil",-23.557827,-46.6727323
"Centro de Exposições Imigrantes, São Paulo, SP, Brasil",-23.64396315,-46.629504947154565,"Shopping Center Norte, São Paulo, SP, Brasil",-23.5162851,-46.61803653103877
"Centro de Exposições Imigrantes, São Paulo, SP, Brasil",-23.64396315,-46.629504947154565,"Parque da Juventude, São Paulo, SP, Brasil",-23.50737775,-46.62177797548021
"Centro de Exposições Imigrantes, São Paulo, SP, Brasil",-23.64396315,-46.629504947154565,"Mercado Municipal de São Paulo, São Paulo, SP, Brasil",-23.54173325,-46.62952437380088
"Centro de Exposições Imigrantes, São Paulo, SP, Brasil",-23.64396315,-46.629504947154565,"Shopping Metrô Tatuapé, São Paulo, SP, Brasil",-23.541689,-46.57704635126976
"Centro de Exposições Imigrantes, São Paulo, SP, Brasil",-23.64396315,-46.629504947154565,"Senac Nações Unidas, São Paulo, SP, Brasil",-23.6698233,-46.7017363
"Centro de Exposições Imigrantes, São Paulo, SP, Brasil",-23.64396315,-46.629504947154565,"Hospital São Camilo, São Paulo, SP, Brasil",-23.5339296,-46.6931917
"Centro de Exposições Imigrantes, São Paulo, SP, Brasil",-23.64396315,-46.629504947154565,"Shopping Vila Maria, São Paulo, SP, Brasil",-23.5919413,-46.7600413
"Centro de Exposições Imigrantes, São Paulo, SP, Brasil",-23.64396315,-46.629504947154565,"Igreja Nossa Senhora do Brasil, São Paulo, SP, Brasil",-23.56946695,-46.67277716373626
"Centro de Exposições Imigrantes, São Paulo, SP, Brasil",-23.64396315,-46.629504947154565,"Parque da Água Branca, São Paulo, SP, Brasil",-23.5303306,-46.66953612685586
"Centro de Exposições Imigrantes, São Paulo, SP, Brasil",-23.64396315,-46.629504947154565,"Shopping Penha, São Paulo, SP, Brasil",-23.5251778,-46.54675185766971
"Centro de Exposições Imigrantes, São Paulo, SP, Brasil",-23.64396315,-46.629504947154565,"Museu do Futebol, São Paulo, SP, Brasil",-23.5474227,-46.6654699
"Centro de Exposições Imigrantes, São Paulo, SP, Brasil",-23.64396315,-46.629504947154565,"Instituto Butantan, São Paulo, SP, Brasil",-23.56699385,-46.72040888262042
"Centro de Exposições Imigrantes, São Paulo, SP, Brasil",-23.64396315,-46.629504947154565,"Parque Villa-Lobos, São Paulo, SP, Brasil",-23.5439238,-46.725835
"Centro de Exposições Imigrantes, São Paulo, SP, Brasil",-23.64396315,-46.629504947154565,"Centro Cultural São Paulo, São Paulo, SP, Brasil",-23.5700325,-46.64023039547913
"Centro de Exposições Imigrantes, São Paulo, SP, Brasil",-23.64396315,-46.629504947154565,"Universidade de São Paulo (USP, Portão 1), São Paulo, SP, Brasil",-23.56663,-46.7091
"Centro de Exposições Imigrantes, São Paulo, SP, Brasil",-23.64396315,-46.629504947154565,"Igreja de São Bento, São Paulo, SP, Brasil",-23.5439504,-46.6366131
"Centro de Exposições Imigrantes, São Paulo, SP, Brasil",-23.64396315,-46.629504947154565,"Praça Roosevelt, São Paulo, SP, Brasil",-23.54869465,-46.64678129316892
"Centro de Exposições Imigrantes, São Paulo, SP, Brasil",-23.64396315,-46.629504947154565,"Rua Augusta, São Paulo, SP, Brasil",-23.559829,-46.6619973
"Centro de Exposições Imigrantes, São Paulo, SP, Brasil",-23.64396315,-46.629504947154565,"Teatro Municipal de São Paulo, São Paulo, SP, Brasil",-23.54528045,-46.6386378327257
"Centro de Exposições Imigrantes, São Paulo, SP, Brasil",-23.64396315,-46.629504947154565,"Edifício Itália, São Paulo, SP, Brasil",-23.54552955,-46.64357659411765
"Centro de Exposições Imigrantes, São Paulo, SP, Brasil",-23.64396315,-46.629504947154565,"Biblioteca Mário de Andrade, São Paulo, SP, Brasil",-23.54738975,-46.64210482783021
"Centro de Exposições Imigrantes, São Paulo, SP, Brasil",-23.64396315,-46.629504947154565,"Sambódromo do Anhembi, São Paulo, SP, Brasil",-23.5201591,-46.646941
"Centro de Exposições Imigrantes, São Paulo, SP, Brasil",-23.64396315,-46.629504947154565,"Estação da Luz, São Paulo, SP, Brasil",-23.53512225,-46.63539301511077
"Centro de Exposições Imigrantes, São Paulo, SP, Brasil",-23.64396315,-46.629504947154565,"Museu de Arte de São Paulo (MASP), São Paulo, SP, Brasil",-23.561409,-46.6607528
"Centro de Exposições Imigrantes, São Paulo, SP, Brasil",-23.64396315,-46.629504947154565,"Centro Cultural Banco do Brasil, São Paulo, SP, Brasil",-23.5475552,-46.6346871
"Centro de Exposições Imigrantes, São Paulo, SP, Brasil",-23.64396315,-46.629504947154565,"Parque da Independência, São Paulo, SP, Brasil",-23.58068085,-46.6093112
"Centro de Exposições Imigrantes, São Paulo, SP, Brasil",-23.64396315,-46.629504947154565,"Praça da Sé, São Paulo, SP, Brasil",-23.5503898,-46.6330809
"Centro de Exposições Imigrantes, São Paulo, SP, Brasil",-23.64396315,-46.629504947154565,"Conjunto Nacional, São Paulo, SP, Brasil",-23.55904075,-46.66023550128296
"Centro de Exposições Imigrantes, São Paulo, SP, Brasil",-23.64396315,-46.629504947154565,"UPA - Vila Santa Catarina, São Paulo, SP, Brasil",-23.6567612,-46.6561865
"Centro de Exposições Imigrantes, São Paulo, SP, Brasil",-23.64396315,-46.629504947154565,"Teatro J. Safra, São Paulo, SP, Brasil",-23.5163523,-46.6792215
"Centro de Exposições Imigrantes, São Paulo, SP, Brasil",-23.64396315,-46.629504947154565,"Parque Ecológico do Tietê, São Paulo, SP, Brasil",-23.50206745,-46.53855120749404
"Centro de Exposições Imigrantes, São Paulo, SP, Brasil",-23.64396315,-46.629504947154565,"Shopping Aricanduva, São Paulo, SP, Brasil",-23.565902,-46.50307491040508
"Centro de Exposições Imigrantes, São Paulo, SP, Brasil",-23.64396315,-46.629504947154565,"Sesc Itaquera, São Paulo, SP, Brasil",-23.58095,-46.468638095570725
"Centro de Exposições Imigrantes, São Paulo, SP, Brasil",-23.64396315,-46.629504947154565,"Parque do Carmo, São Paulo, SP, Brasil",-23.5787082,-46.458056
"Centro de Exposições Imigrantes, São Paulo, SP, Brasil",-23.64396315,-46.629504947154565,"Shopping Metrô Itaquera, São Paulo, SP, Brasil",-23.54076145,-46.47049279786765
"Centro de Exposições Imigrantes, São Paulo, SP, Brasil",-23.64396315,-46.629504947154565,"Estádio do Corinthians (NeoQuimica Arena), São Paulo, SP, Brasil",-23.5453084,-46.4791001
"Centro de Exposições Imigrantes, São Paulo, SP, Brasil",-23.64396315,-46.629504947154565,"Pico do Jaraguá, São Paulo, SP, Brasil",-23.458333,-46.765278
"Centro de Exposições Imigrantes, São Paulo, SP, Brasil",-23.64396315,-46.629504947154565,"Avenida Paulista, São Paulo, SP, Brasil",-23.5558612,-46.6625362
"Centro de Exposições Imigrantes, São Paulo, SP, Brasil",-23.64396315,-46.629504947154565,"Edifício Copan, São Paulo, SP, Brasil",-23.54659435,-46.64453306171171
"Centro de Exposições Imigrantes, São Paulo, SP, Brasil",-23.64396315,-46.629504947154565,"Continental Shopping, São Paulo, SP, Brasil",-23.547523,-46.7621955
"Centro de Exposições Imigrantes, São Paulo, SP, Brasil",-23.64396315,-46.629504947154565,"Rua Vinte e Cinco de Março, São Paulo, SP, Brasil",-23.5392837,-46.6320647
"Pico do Jaraguá, São Paulo, SP, Brasil",-23.458333,-46.765278,"Teatro Santander, São Paulo, SP, Brasil",-23.5928491,-46.6943788
"Pico do Jaraguá, São Paulo, SP, Brasil",-23.458333,-46.765278,"Liberdade, São Paulo, SP, Brasil",-23.5653114,-46.6426594
"Pico do Jaraguá, São Paulo, SP, Brasil",-23.458333,-46.765278,"Hospital São Luiz, São Paulo, SP, Brasil",-23.5921253,-46.6802154
"Pico do Jaraguá, São Paulo, SP, Brasil",-23.458333,-46.765278,"Shopping Jardins, São Paulo, SP, Brasil",-23.56470355,-46.66918029340085
"Pico do Jaraguá, São Paulo, SP, Brasil",-23.458333,-46.765278,"Avenida Brigadeiro Faria Lima, São Paulo, SP, Brasil",-23.567437,-46.6931773
"Pico do Jaraguá, São Paulo, SP, Brasil",-23.458333,-46.765278,"Parque do Ibirapuera, São Paulo, SP, Brasil",-23.58771265,-46.65852139371083
"Pico do Jaraguá, São Paulo, SP, Brasil",-23.458333,-46.765278,"Shopping Interlagos, São Paulo, SP, Brasil",-23.6717075,-46.6778286
"Pico do Jaraguá, São Paulo, SP, Brasil",-23.458333,-46.765278,"Hospital das Clínicas, São Paulo, SP, Brasil",-23.557827,-46.6727323
"Pico do Jaraguá, São Paulo, SP, Brasil",-23.458333,-46.765278,"Shopping Center Norte, São Paulo, SP, Brasil",-23.5162851,-46.61803653103877
"Pico do Jaraguá, São Paulo, SP, Brasil",-23.458333,-46.765278,"Parque da Juventude, São Paulo, SP, Brasil",-23.50737775,-46.62177797548021
"Pico do Jaraguá, São Paulo, SP, Brasil",-23.458333,-46.765278,"Mercado Municipal de São Paulo, São Paulo, SP, Brasil",-23.54173325,-46.62952437380088
"Pico do Jaraguá, São Paulo, SP, Brasil",-23.458333,-46.765278,"Shopping Metrô Tatuapé, São Paulo, SP, Brasil",-23.541689,-46.57704635126976
"Pico do Jaraguá, São Paulo, SP, Brasil",-23.458333,-46.765278,"Senac Nações Unidas, São Paulo, SP, Brasil",-23.6698233,-46.7017363
"Pico do Jaraguá, São Paulo, SP, Brasil",-23.458333,-46.765278,"Hospital São Camilo, São Paulo, SP, Brasil",-23.5339296,-46.6931917
"Pico do Jaraguá, São Paulo, SP, Brasil",-23.458333,-46.765278,"Shopping Vila Maria, São Paulo, SP, Brasil",-23.5919413,-46.7600413
"Pico do Jaraguá, São Paulo, SP, Brasil",-23.458333,-46.765278,"Igreja Nossa Senhora do Brasil, São Paulo, SP, Brasil",-23.56946695,-46.67277716373626
"Pico do Jaraguá, São Paulo, SP, Brasil",-23.458333,-46.765278,"Parque da Água Branca, São Paulo, SP, Brasil",-23.5303306,-46.66953612685586
"Pico do Jaraguá, São Paulo, SP, Brasil",-23.458333,-46.765278,"Shopping Penha, São Paulo, SP, Brasil",-23.5251778,-46.54675185766971
"Pico do Jaraguá, São Paulo, SP, Brasil",-23.458333,-46.765278,"Museu do Futebol, São Paulo, SP, Brasil",-23.5474227,-46.6654699
"Pico do Jaraguá, São Paulo, SP, Brasil",-23.458333,-46.765278,"Instituto Butantan, São Paulo, SP, Brasil",-23.56699385,-46.72040888262042
"Pico do Jaraguá, São Paulo, SP, Brasil",-23.458333,-46.765278,"Parque Villa-Lobos, São Paulo, SP, Brasil",-23.5439238,-46.725835
"Pico do Jaraguá, São Paulo, SP, Brasil",-23.458333,-46.765278,"Centro Cultural São Paulo, São Paulo, SP, Brasil",-23.5700325,-46.64023039547913
"Pico do Jaraguá, São Paulo, SP, Brasil",-23.458333,-46.765278,"Universidade de São Paulo (USP, Portão 1), São Paulo, SP, Brasil",-23.56663,-46.7091
"Pico do Jaraguá, São Paulo, SP, Brasil",-23.458333,-46.765278,"Igreja de São Bento, São Paulo, SP, Brasil",-23.5439504,-46.6366131
"Pico do Jaraguá, São Paulo, SP, Brasil",-23.458333,-46.765278,"Praça Roosevelt, São Paulo, SP, Brasil",-23.54869465,-46.64678129316892
"Pico do Jaraguá, São Paulo, SP, Brasil",-23.458333,-46.765278,"Rua Augusta, São Paulo, SP, Brasil",-23.559829,-46.6619973
"Pico do Jaraguá, São Paulo, SP, Brasil",-23.458333,-46.765278,"Teatro Municipal de São Paulo, São Paulo, SP, Brasil",-23.54528045,-46.6386378327257
"Pico do Jaraguá, São Paulo, SP, Brasil",-23.458333,-46.765278,"Edifício Itália, São Paulo, SP, Brasil",-23.54552955,-46.64357659411765
"Pico do Jaraguá, São Paulo, SP, Brasil",-23.458333,-46.765278,"Biblioteca Mário de Andrade, São Paulo, SP, Brasil",-23.54738975,-46.64210482783021
"Pico do Jaraguá, São Paulo, SP, Brasil",-23.458333,-46.765278,"Sambódromo do Anhembi, São Paulo, SP, Brasil",-23.5201591,-46.646941
"Pico do Jaraguá, São Paulo, SP, Brasil",-23.458333,-46.765278,"Estação da Luz, São Paulo, SP, Brasil",-23.53512225,-46.63539301511077
"Pico do Jaraguá, São Paulo, SP, Brasil",-23.458333,-46.765278,"Museu de Arte de São Paulo (MASP), São Paulo, SP, Brasil",-23.561409,-46.6607528
"Pico do Jaraguá, São Paulo, SP, Brasil",-23.458333,-46.765278,"Centro Cultural Banco do Brasil, São Paulo, SP, Brasil",-23.5475552,-46.6346871
"Pico do Jaraguá, São Paulo, SP, Brasil",-23.458333,-46.765278,"Parque da Independência, São Paulo, SP, Brasil",-23.58068085,-46.6093112
"Pico do Jaraguá, São Paulo, SP, Brasil",-23.458333,-46.765278,"Praça da Sé, São Paulo, SP, Brasil",-23.5503898,-46.6330809
"Pico do Jaraguá, São Paulo, SP, Brasil",-23.458333,-46.765278,"Conjunto Nacional, São Paulo, SP, Brasil",-23.55904075,-46.66023550128296
"Pico do Jaraguá, São Paulo, SP, Brasil",-23.458333,-46.765278,"UPA - Vila Santa Catarina, São Paulo, SP, Brasil",-23.6567612,-46.6561865
"Pico do Jaraguá, São Paulo, SP, Brasil",-23.458333,-46.765278,"Teatro J. Safra, São Paulo, SP, Brasil",-23.5163523,-46.6792215
"Pico do Jaraguá, São Paulo, SP, Brasil",-23.458333,-46.765278,"Parque Ecológico do Tietê, São Paulo, SP, Brasil",-23.50206745,-46.53855120749404
"Pico do Jaraguá, São Paulo, SP, Brasil",-23.458333,-46.765278,"Shopping Aricanduva, São Paulo, SP, Brasil",-23.565902,-46.50307491040508
"Pico do Jaraguá, São Paulo, SP, Brasil",-23.458333,-46.765278,"Sesc Itaquera, São Paulo, SP, Brasil",-23.58095,-46.468638095570725
"Pico do Jaraguá, São Paulo, SP, Brasil",-23.458333,-46.765278,"Parque do Carmo, São Paulo, SP, Brasil",-23.5787082,-46.458056
"Pico do Jaraguá, São Paulo, SP, Brasil",-23.458333,-46.765278,"Shopping Metrô Itaquera, São Paulo, SP, Brasil",-23.54076145,-46.47049279786765
"Pico do Jaraguá, São Paulo, SP, Brasil",-23.458333,-46.765278,"Estádio do Corinthians (NeoQuimica Arena), São Paulo, SP, Brasil",-23.5453084,-46.4791001
"Pico do Jaraguá, São Paulo, SP, Brasil",-23.458333,-46.765278,"Centro de Exposições Imigrantes, São Paulo, SP, Brasil",-23.64396315,-46.629504947154565
"Pico do Jaraguá, São Paulo, SP, Brasil",-23.458333,-46.765278,"Avenida Paulista, São Paulo, SP, Brasil",-23.5558612,-46.6625362
"Pico do Jaraguá, São Paulo, SP, Brasil",-23.458333,-46.765278,"Edifício Copan, São Paulo, SP, Brasil",-23.54659435,-46.64453306171171
"Pico do Jaraguá, São Paulo, SP, Brasil",-23.458333,-46.765278,"Continental Shopping, São Paulo, SP, Brasil",-23.547523,-46.7621955
"Pico do Jaraguá, São Paulo, SP, Brasil",-23.458333,-46.765278,"Rua Vinte e Cinco de Março, São Paulo, SP, Brasil",-23.5392837,-46.6320647
"Avenida Paulista, São Paulo, SP, Brasil",-23.5558612,-46.6625362,"Teatro Santander, São Paulo, SP, Brasil",-23.5928491,-46.6943788
"Avenida Paulista, São Paulo, SP, Brasil",-23.5558612,-46.6625362,"Liberdade, São Paulo, SP, Brasil",-23.5653114,-46.6426594
"Avenida Paulista, São Paulo, SP, Brasil",-23.5558612,-46.6625362,"Hospital São Luiz, São Paulo, SP, Brasil",-23.5921253,-46.6802154
"Avenida Paulista, São Paulo, SP, Brasil",-23.5558612,-46.6625362,"Shopping Jardins, São Paulo, SP, Brasil",-23.56470355,-46.66918029340085
"Avenida Paulista, São Paulo, SP, Brasil",-23.5558612,-46.6625362,"Avenida Brigadeiro Faria Lima, São Paulo, SP, Brasil",-23.567437,-46.6931773
"Avenida Paulista, São Paulo, SP, Brasil",-23.5558612,-46.6625362,"Parque do Ibirapuera, São Paulo, SP, Brasil",-23.58771265,-46.65852139371083
"Avenida Paulista, São Paulo, SP, Brasil",-23.5558612,-46.6625362,"Shopping Interlagos, São Paulo, SP, Brasil",-23.6717075,-46.6778286
"Avenida Paulista, São Paulo, SP, Brasil",-23.5558612,-46.6625362,"Hospital das Clínicas, São Paulo, SP, Brasil",-23.557827,-46.6727323
"Avenida Paulista, São Paulo, SP, Brasil",-23.5558612,-46.6625362,"Shopping Center Norte, São Paulo, SP, Brasil",-23.5162851,-46.61803653103877
"Avenida Paulista, São Paulo, SP, Brasil",-23.5558612,-46.6625362,"Parque da Juventude, São Paulo, SP, Brasil",-23.50737775,-46.62177797548021
"Avenida Paulista, São Paulo, SP, Brasil",-23.5558612,-46.6625362,"Mercado Municipal de São Paulo, São Paulo, SP, Brasil",-23.54173325,-46.62952437380088
"Avenida Paulista, São Paulo, SP, Brasil",-23.5558612,-46.6625362,"Shopping Metrô Tatuapé, São Paulo, SP, Brasil",-23.541689,-46.57704635126976
"Avenida Paulista, São Paulo, SP, Brasil",-23.5558612,-46.6625362,"Senac Nações Unidas, São Paulo, SP, Brasil",-23.6698233,-46.7017363
"Avenida Paulista, São Paulo, SP, Brasil",-23.5558612,-46.6625362,"Hospital São Camilo, São Paulo, SP, Brasil",-23.5339296,-46.6931917
"Avenida Paulista, São Paulo, SP, Brasil",-23.5558612,-46.6625362,"Shopping Vila Maria, São Paulo, SP, Brasil",-23.5919413,-46.7600413
"Avenida Paulista, São Paulo, SP, Brasil",-23.5558612,-46.6625362,"Igreja Nossa Senhora do Brasil, São Paulo, SP, Brasil",-23.56946695,-46.67277716373626
"Avenida Paulista, São Paulo, SP, Brasil",-23.5558612,-46.6625362,"Parque da Água Branca, São Paulo, SP, Brasil",-23.5303306,-46.66953612685586
"Avenida Paulista, São Paulo, SP, Brasil",-23.5558612,-46.6625362,"Shopping Penha, São Paulo, SP, Brasil",-23.5251778,-46.54675185766971
"Avenida Paulista, São Paulo, SP, Brasil",-23.5558612,-46.6625362,"Museu do Futebol, São Paulo, SP, Brasil",-23.5474227,-46.6654699
"Avenida Paulista, São Paulo, SP, Brasil",-23.5558612,-46.6625362,"Instituto Butantan, São Paulo, SP, Brasil",-23.56699385,-46.72040888262042
"Avenida Paulista, São Paulo, SP, Brasil",-23.5558612,-46.6625362,"Parque Villa-Lobos, São Paulo, SP, Brasil",-23.5439238,-46.725835
"Avenida Paulista, São Paulo, SP, Brasil",-23.5558612,-46.6625362,"Centro Cultural São Paulo, São Paulo, SP, Brasil",-23.5700325,-46.64023039547913
"Avenida Paulista, São Paulo, SP, Brasil",-23.5558612,-46.6625362,"Universidade de São Paulo (USP, Portão 1), São Paulo, SP, Brasil",-23.56663,-46.7091
"Avenida Paulista, São Paulo, SP, Brasil",-23.5558612,-46.6625362,"Igreja de São Bento, São Paulo, SP, Brasil",-23.5439504,-46.6366131
"Avenida Paulista, São Paulo, SP, Brasil",-23.5558612,-46.6625362,"Praça Roosevelt, São Paulo, SP, Brasil",-23.54869465,-46.64678129316892
"Avenida Paulista, São Paulo, SP, Brasil",-23.5558612,-46.6625362,"Rua Augusta, São Paulo, SP, Brasil",-23.559829,-46.6619973
"Avenida Paulista, São Paulo, SP, Brasil",-23.5558612,-46.6625362,"Teatro Municipal de São Paulo, São Paulo, SP, Brasil",-23.54528045,-46.6386378327257
"Avenida Paulista, São Paulo, SP, Brasil",-23.5558612,-46.6625362,"Edifício Itália, São Paulo, SP, Brasil",-23.54552955,-46.64357659411765
"Avenida Paulista, São Paulo, SP, Brasil",-23.5558612,-46.6625362,"Biblioteca Mário de Andrade, São Paulo, SP, Brasil",-23.54738975,-46.64210482783021
"Avenida Paulista, São Paulo, SP, Brasil",-23.5558612,-46.6625362,"Sambódromo do Anhembi, São Paulo, SP, Brasil",-23.5201591,-46.646941
"Avenida Paulista, São Paulo, SP, Brasil",-23.5558612,-46.6625362,"Estação da Luz, São Paulo, SP, Brasil",-23.53512225,-46.63539301511077
"Avenida Paulista, São Paulo, SP, Brasil",-23.5558612,-46.6625362,"Museu de Arte de São Paulo (MASP), São Paulo, SP, Brasil",-23.561409,-46.6607528
"Avenida Paulista, São Paulo, SP, Brasil",-23.5558612,-46.6625362,"Centro Cultural Banco do Brasil, São Paulo, SP, Brasil",-23.5475552,-46.6346871
"Avenida Paulista, São Paulo, SP, Brasil",-23.5558612,-46.6625362,"Parque da Independência, São Paulo, SP, Brasil",-23.58068085,-46.6093112
"Avenida Paulista, São Paulo, SP, Brasil",-23.5558612,-46.6625362,"Praça da Sé, São Paulo, SP, Brasil",-23.5503898,-46.6330809
"Avenida Paulista, São Paulo, SP, Brasil",-23.5558612,-46.6625362,"Conjunto Nacional, São Paulo, SP, Brasil",-23.55904075,-46.66023550128296
"Avenida Paulista, São Paulo, SP, Brasil",-23.5558612,-46.6625362,"UPA - Vila Santa Catarina, São Paulo, SP, Brasil",-23.6567612,-46.6561865
"Avenida Paulista, São Paulo, SP, Brasil",-23.5558612,-46.6625362,"Teatro J. Safra, São Paulo, SP, Brasil",-23.5163523,-46.6792215
"Avenida Paulista, São Paulo, SP, Brasil",-23.5558612,-46.6625362,"Parque Ecológico do Tietê, São Paulo, SP, Brasil",-23.50206745,-46.53855120749404
"Avenida Paulista, São Paulo, SP, Brasil",-23.5558612,-46.6625362,"Shopping Aricanduva, São Paulo, SP, Brasil",-23.565902,-46.50307491040508
